ano,categoria,setor_detalhado,ganho_medio_mensal
2021,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1569.2
2021,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2710.3
2021,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",931.4
2021,04. Profissionais altamente qualificados,B. Indústrias extrativas,1117.5
2021,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1276.9
2021,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1821.8
2021,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1111.2
2021,04. Profissionais altamente qualificados,F. Construção,1125.9
2021,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1198.8
2021,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1022.1
2021,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",877.1
2021,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1379.0
2021,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,1320.4
2021,04. Profissionais altamente qualificados,L. Atividades imobiliárias,1042.7
2021,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1194.3
2021,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,946.2
2021,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",923.5
2021,04. Profissionais altamente qualificados,P. Educação,1011.6
2021,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,951.9
2021,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",5105.4
2021,04. Profissionais altamente qualificados,S. Outras atividades de serviços,965.9
2021,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1519.8
2021,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",915.9
2021,05. Profissionais qualificados,B. Indústrias extrativas,988.1
2021,05. Profissionais qualificados,C. Indústrias transformadoras,876.8
2021,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1236.7
2021,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",872.8
2021,05. Profissionais qualificados,F. Construção,826.4
2021,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",856.4
2021,05. Profissionais qualificados,H. Transportes e armazenagem,864.8
2021,05. Profissionais qualificados,"I. Alojamento, restauração e similares",774.8
2021,05. Profissionais qualificados,J. Atividades de informação e de comunicação,1106.5
2021,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1163.1
2021,05. Profissionais qualificados,L. Atividades imobiliárias,857.3
2021,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",956.9
